competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
CPL,1025671,2016-08-07,2016,Guyana Amazon Warriors,Jamaica Tallawahs,0,0,0,-2,93,97,95,77,10,1,49,36,11,34,36,4,7,7,5.752577319587629,0.9587628865979382,0.5051546391752577,0.4675324675324675,1,5.666666666666666,3.4285714285714284,1.2337662337662338,0.1134020618556701,3.4285714285714284,5.666666666666666,7,9,0.641025641025641
CPL,1025671,2016-08-07,2016,Jamaica Tallawahs,Guyana Amazon Warriors,1,1,0,2,95,77,93,97,1,10,36,49,12,47,36,0,0,7,7.402597402597403,1.2337662337662338,0.4675324675324675,0.5051546391752577,10,7.833333333333334,,0.9587628865979382,0.15584415584415584,,7.833333333333334,7,11,96.7948717948718
CPL,1025983,2016-06-29,2016,Trinbago Knight Riders,St Lucia Zouks,0,0,0,-2,162,120,164,115,6,4,41,39,15,39,36,54,30,8,8.100000000000001,1.35,0.3416666666666667,0.3391304347826087,4,6.5,10.8,1.4260869565217391,0.125,10.8,6.5,8,12,72.43589743589743
CPL,1025983,2016-06-29,2016,St Lucia Zouks,Trinbago Knight Riders,1,1,0,2,164,115,162,120,4,6,39,41,18,51,36,45,25,8,8.556521739130435,1.4260869565217391,0.3391304347826087,0.3416666666666667,6,8.5,10.8,1.35,0.1565217391304348,10.8,8.5,8,9,73.71794871794873
CPL,1025985,2016-07-01,2016,Trinbago Knight Riders,Barbados Tridents,1,0,0,11,170,120,159,120,5,8,36,41,18,25,36,76,30,8,8.5,1.4166666666666667,0.3,0.3416666666666667,8,4.166666666666666,15.2,1.325,0.15,15.2,4.166666666666666,8,12,72.43589743589743
CPL,1025985,2016-07-01,2016,Barbados Tridents,Trinbago Knight Riders,0,1,0,-11,159,120,170,120,8,5,41,36,15,42,36,59,30,8,7.949999999999999,1.325,0.3416666666666667,0.3,5,7.0,11.799999999999999,1.4166666666666667,0.125,11.799999999999999,7.0,8,7,28.846153846153843
CPL,1025987,2016-07-02,2016,Trinbago Knight Riders,Guyana Amazon Warriors,0,0,0,-4,162,120,166,116,5,4,40,41,16,36,36,48,30,4,8.100000000000001,1.35,0.3333333333333333,0.35344827586206895,4,6.0,9.600000000000001,1.4310344827586208,0.13333333333333333,9.600000000000001,6.0,4,12,72.43589743589743
CPL,1025987,2016-07-02,2016,Guyana Amazon Warriors,Trinbago Knight Riders,1,1,0,4,166,116,162,120,4,5,41,40,19,50,36,44,26,4,8.586206896551724,1.4310344827586208,0.35344827586206895,0.3333333333333333,5,8.333333333333332,10.153846153846153,1.35,0.16379310344827586,10.153846153846153,8.333333333333332,4,9,0.641025641025641
CPL,1025989,2016-07-04,2016,Trinbago Knight Riders,Jamaica Tallawahs,0,0,0,-1,191,120,192,110,4,3,32,40,25,52,36,62,30,3,9.549999999999999,1.5916666666666666,0.26666666666666666,0.36363636363636365,3,8.666666666666666,12.400000000000002,1.7454545454545454,0.20833333333333334,12.400000000000002,8.666666666666666,3,12,72.43589743589743
CPL,1025989,2016-07-04,2016,Jamaica Tallawahs,Trinbago Knight Riders,1,1,0,1,192,110,191,120,3,4,40,32,26,33,36,42,20,3,10.472727272727273,1.7454545454545454,0.36363636363636365,0.26666666666666666,4,5.5,12.600000000000001,1.5916666666666666,0.23636363636363636,12.600000000000001,5.5,3,11,96.7948717948718
CPL,1094672,2017-08-04,2017,St Lucia Stars,Trinbago Knight Riders,0,0,0,-5,132,120,137,64,9,1,62,19,14,47,36,40,30,5,6.6000000000000005,1.1,0.5166666666666667,0.296875,1,7.833333333333334,8.0,2.140625,0.11666666666666667,8.0,7.833333333333334,5,9,1.9230769230769231
CPL,1094672,2017-08-04,2017,Trinbago Knight Riders,St Lucia Stars,1,1,0,5,137,64,132,120,1,9,19,62,19,57,36,0,0,5,12.84375,2.140625,0.296875,0.5166666666666667,9,9.5,,1.1,0.296875,,9.5,5,13,94.23076923076923
CPL,1094673,2017-08-05,2017,Guyana Amazon Warriors,St Kitts and Nevis Patriots,0,0,0,-1,123,120,124,114,7,6,42,48,10,42,36,37,30,8,6.1499999999999995,1.025,0.35,0.42105263157894735,6,7.0,7.4,1.087719298245614,0.08333333333333333,7.4,7.0,8,12,44.230769230769226
CPL,1094673,2017-08-05,2017,St Kitts and Nevis Patriots,Guyana Amazon Warriors,1,1,0,1,124,114,123,120,6,7,48,42,12,35,36,30,24,8,6.526315789473685,1.087719298245614,0.42105263157894735,0.35,7,5.833333333333333,7.5,1.025,0.10526315789473684,7.5,5.833333333333333,8,11,68.58974358974359
CPL,1094674,2017-08-05,2017,Barbados Tridents,Jamaica Tallawahs,1,0,0,12,142,120,130,120,7,6,42,48,16,32,36,54,30,7,7.1,1.1833333333333333,0.35,0.4,6,5.333333333333333,10.8,1.0833333333333333,0.13333333333333333,10.8,5.333333333333333,7,10,53.205128205128204
CPL,1094674,2017-08-05,2017,Jamaica Tallawahs,Barbados Tridents,0,1,0,-12,130,120,142,120,6,7,48,42,12,48,36,40,30,7,6.5,1.0833333333333333,0.4,0.35,7,8.0,8.0,1.1833333333333333,0.1,8.0,8.0,7,11,48.07692307692308
CPL,1094675,2017-08-06,2017,St Kitts and Nevis Patriots,Guyana Amazon Warriors,1,0,1,4,132,120,128,120,3,8,45,49,11,25,36,49,30,6,6.6000000000000005,1.1,0.375,0.4083333333333333,8,4.166666666666666,9.8,1.0666666666666667,0.09166666666666666,9.8,4.166666666666666,6,11,68.58974358974359
CPL,1094675,2017-08-06,2017,Guyana Amazon Warriors,St Kitts and Nevis Patriots,0,1,1,-4,128,120,132,120,8,3,49,45,9,28,36,30,30,6,6.4,1.0666666666666667,0.4083333333333333,0.375,3,4.666666666666667,6.0,1.1,0.075,6.0,4.666666666666667,6,12,44.230769230769226
